id,cogency,cogency_mean,effectiveness,effectiveness_mean,reasonableness,reasonableness_mean,overall,overall_mean,argumentative,argumentative_majority,text,title
3B9J25CZ25MTL1W9NPFNI2T6VBDCSV,"('n/a', 'n/a', 2, 3, '#', 'n/a', 2, 'n/a', 4, 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 3, 'n/a', '#', 4, '#', 3)",3.0,"('n/a', 'n/a', 2, 3, '#', 'n/a', 2, 'n/a', 3, 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 3, 'n/a', '#', 4, '#', 3)",2.857142857142857,"('n/a', 'n/a', 2, 4, '#', 'n/a', 2, 'n/a', 3, 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 3, 'n/a', '#', 3, '#', 3)",2.857142857142857,"('n/a', 'n/a', 2, 3, '#', 'n/a', 2, 'n/a', 3, 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 3, 'n/a', '#', 3, '#', 3)",2.7142857142857144,"('n/a', 'n/a', 1, 1, 0, 'n/a', 1, 'n/a', 1, 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 1, 'n/a', 0, 1, 0, 1)",1,"We don't know the whole story.  The officer who was hit by the vehicle may not have identified himself as an officer, and if he had his weapon drawn, would have appeared to be an armed mugger.  Most of us would have run him down in that case.  If he was identified as an officer, hitting him was stupid, and very wrong.  But nothing changes the fact 50 rounds were shot at people that had no weapons.",Who heard about this police shooting in the city.  WHo thinks the officers did the right thing?
3P7RGTLO6EM743M3Y2AULLC8D3FKAX,"(2, 'n/a', 2, 'n/a', 2, 'n/a', 2, 2, 'n/a', 2, 'n/a', 'n/a', 4, 3, 2, 'n/a', 'n/a', 'n/a', 4, 'n/a')",2.5,"(2, 'n/a', 2, 'n/a', 2, 'n/a', 1, 2, 'n/a', 1, 'n/a', 'n/a', 3, 3, 2, 'n/a', 'n/a', 'n/a', 3, 'n/a')",2.1,"(2, 'n/a', 2, 'n/a', 2, 'n/a', 2, 1, 'n/a', 1, 'n/a', 'n/a', 4, 2, 2, 'n/a', 'n/a', 'n/a', 1, 'n/a')",1.9,"(2, 'n/a', 2, 'n/a', 2, 'n/a', 2, 2, 'n/a', 1, 'n/a', 'n/a', 3, 3, 2, 'n/a', 'n/a', 'n/a', 2, 'n/a')",2.1,"(1, 'n/a', 1, 'n/a', 1, 'n/a', 1, 1, 'n/a', 1, 'n/a', 'n/a', 1, 1, 1, 'n/a', 'n/a', 'n/a', 1, 'n/a')",1,"Because sentencing a murderer to free food, free clothes, a free gym, free cable, and all the other things that the law-abiding have to work for (and if they cannot legally afford have to do without) does not seem like a punishment to me.

The only way I would agree with doing away  with the death penalty would be if prisons were actually a PUNISHMENT for the crime committed - meaning none of the above perks.  A small cell with a toilet and a sink.  Maybe, if they behave, once a week they can go for a stroll in the court yard for exercise.  But that's it.",why should people t go against thedeath penalty?
3T6EIBTM9LX1SQDHMBX5R79C8RMAA9,"('n/a', 'n/a', '#', 'n/a', 3, 'n/a', 1, 2, 3, 2, 'n/a', 'n/a', 2, 'n/a', 'n/a', 2, 2, 'n/a', 3, 'n/a')",2.2222222222222223,"('n/a', 'n/a', '#', 'n/a', 3, 'n/a', 1, 2, 2, 1, 'n/a', 'n/a', 1, 'n/a', 'n/a', 3, 2, 'n/a', 2, 'n/a')",1.8888888888888888,"('n/a', 'n/a', '#', 'n/a', 3, 'n/a', 1, 3, 2, 2, 'n/a', 'n/a', 2, 'n/a', 'n/a', 1, 2, 'n/a', 2, 'n/a')",2.0,"('n/a', 'n/a', '#', 'n/a', 3, 'n/a', 1, 2, 2, 2, 'n/a', 'n/a', 1, 'n/a', 'n/a', 1, 2, 'n/a', 2, 'n/a')",1.7777777777777777,"('n/a', 'n/a', 0, 'n/a', 1, 'n/a', 1, 1, 1, 1, 'n/a', 'n/a', 1, 'n/a', 'n/a', 1, 1, 'n/a', 1, 'n/a')",1,"I dont think it was fair, they basically dismissed the witness completely.  The fact that he had unprotected sex with a person with HIV shows his skills as a leader. Shit they should but a shower in every city. It would be the cheapest solution to the AIDS epademic. If he was charged, there would be riots. I wonder if he's got AIDS? Heidi",was Jacob zuma's rape  judgement fair?
34R0BODSP187CXIC7K8AFFJH1SJ5ET,"('#',)",#,"('#',)",#,"('#',)",#,"('#',)",#,"(0,)",0,"In the United States, JD (Juris Doctor) is the graduate degree you earn from law school, and has nothing to do with becoming a paralegal.

Most paralegal programs are around 30-40 credits, so roughly one year if you already have an undergraduate degree (associates or bachelors). If you don't many schools offer an Associates degree as a Paralegal, adding in the general education requirements (math, english, oral communications, social studies, etc.) 

Certified Paralegal is a special status that comes from one of two professional associations. National Association of Legal Assistants, and National Federation of Paralegal Associations.",how long does it take to become a paralegal?
31D0ZWOD0A85RDFZU90C21XZZ5A0A8,"(4,)",4.0,"(4,)",4.0,"(4,)",4.0,"(4,)",4.0,"(1,)",1,"No, you can't get a case overturned if you dismissed it voluntarily. And you should not think that simply because the judge is allowing a motion to be filed that he or she necessarily will grant the motion.

However, the best advice for you is undoubtedly to consult an attorney in your jurisdiction. A company will be represented by lawyers, and the court will not grant you any extra consideration simply because you're not trained.","I dismissed a small claims case without predious, can I get it overturned?"
3H4IKZHALBRFWS1V4J7FZJDC65KNNQ,"('#',)",#,"('#',)",#,"('#',)",#,"('#',)",#,"(0,)",0,"From the terminology you appear to be American, try this -

Types of Sexual Assault

    Public Indecency
    Masturbating or flashing/exposing breasts or genitals to others in a public and uninvited manner.

    Voyeurism
    Watching a person or persons in an intimate setting without that person's permission.

    Sexual Imposition
    Being touched when the touching is offensive to the victim or when the victim's abilities are impaired.

    Gross Sexual Imposition
    Being touched on/in the thigh, genitals, buttocks, pubic region, or breasts, when force or threat of force was used or the victim's ability to defend was impaired by drugs, alcohol, or mental condition.

    Sexual Battery
    Being pressured or tricked into engaging in sexual conduct that includes penetration.

    Rape
    Being forced to engage in sexual conduct (that includes penetration) with another person when force or threat of force was used, or the victim's ability was impaired by drugs, alcohol, or mental condition.","What is the difference between gross sexual imposition, and rape?"
3B9J25CZ25MTL1W9NPFNI2T6U0ECS9,"('#',)",#,"('#',)",#,"('#',)",#,"('#',)",#,"(0,)",0,"If you're talking about the U.S. Federal Courts, you must have a basis for jurisdiction, which is either that the right involved is conferred by federal law, or that there is what's known as diversity jurisdiction (which requires that the plaintiff and defendant be in different districts, and the amount in controversy exceed $75,000.00).

If you pass the jurisdiction test, you can file your action pro se, but it's always better, if you can afford it, to use the services of an attorney.","If one legal rights have been violated, how does one take it to federal court?"
3BFF0DJK8XLA7IYK9BAD7CTAIMDTS8,"(3,)",3.0,"(3,)",3.0,"(3,)",3.0,"(3,)",3.0,"(1,)",1,"Unfortunately, the current administration is adept at using labels to disguise the real intent of laws and other actions. For example, the ""Clean Air Act"" actually encouraged more pollution that before. The Patriot Act encourages violations of our constitution and a strengthening of the executive branch. Some aspects are worthwhile, but the name makes it difficult to object to its details without being called unpatriotic. Sad to see the stifling of legitimate criticism. 
As far as a better title, perhaps the Surveillance Act?",Is the term PATRIOT ACT... Truly Patriotic???
3DIIW4IV8P41WJGYPYFRV2BVTPVI4A,"(3,)",3.0,"(3,)",3.0,"(4,)",4.0,"(3,)",3.0,"(1,)",1,"What you need to do is file a police report and report the car as stolen.  Once that's done you'll get your car back.  You don't need anything other then the title to have a tow company tow the car.  Once they have proof of the title showing you as sole owner (if your ex is on the title you have NO right to take the car or report it as stolen) they can tow it and ship it for you.  If you don't want a lien to be placed by the tow company you MUST PAY UPFRONT ALL COSTS, otherwise they have the legal right to a lien until paid regardless of if you didn't sign allowing a lien.  (All states allow tow companies to claim liens until paid)",i need documentation to allow a tow yard to locate and posses my car in KS. but I reside in Ca. &want car back
3KVQ0UJWPXU1TX43SK2G1LQH8WNW5Z,"('#', 'n/a', 4, 'n/a', 'n/a', 'n/a', '#', 3, 3, 'n/a', 'n/a', 'n/a', 4, 4, '#', 5, 5, 'n/a', 'n/a', 'n/a')",4.0,"('#', 'n/a', 4, 'n/a', 'n/a', 'n/a', '#', 3, 4, 'n/a', 'n/a', 'n/a', 3, 3, '#', 5, 5, 'n/a', 'n/a', 'n/a')",3.857142857142857,"('#', 'n/a', 4, 'n/a', 'n/a', 'n/a', '#', 3, 4, 'n/a', 'n/a', 'n/a', 4, 3, '#', 5, 5, 'n/a', 'n/a', 'n/a')",4.0,"('#', 'n/a', 4, 'n/a', 'n/a', 'n/a', '#', 3, 4, 'n/a', 'n/a', 'n/a', 4, 2, '#', 5, 5, 'n/a', 'n/a', 'n/a')",3.857142857142857,"(0, 'n/a', 1, 'n/a', 'n/a', 'n/a', 0, 1, 1, 'n/a', 'n/a', 'n/a', 1, 1, 0, 1, 1, 'n/a', 'n/a', 'n/a')",1,"Employers are not allowed to ask your age because of age discrimination laws.  The only time they are exempted from that rule is in the course of determining whether or not you are old enough to work in a ""restricted"" industry- i.e. as a bartender, a stripper.  (it's illegal to do these things unless you're at least 18, and sometimes 21)",why can't employers ask the age of applicants?
3EAWOID6MT6PJ1IX54R8YOBCKFAV03,"(4,)",4.0,"(3,)",3.0,"(3,)",3.0,"(3,)",3.0,"(1,)",1,"If the child is taken to Iran by her father there won't be much the child's mother can legally do. In Iran the father always has custody of the child and the child of an Iranian man is automatically an Iranian citizen.  If the child does get kidnapped than there are some mercenary groups that will kidnap the child from Iran and bring him or her back to the mother, but it is illegal and very expensive. 

She may have to hide the child from the father while she seeks full custody in the country where they live now or the father may very well take the child.

Betty Mahmoody is the foremost authority on this subject in the U.S.  Her husband held her and thier daughter in Iran for eighteen months in 1984-86 before Betty managed to escape with her daughter by sneaking across the Iran/Turkey Border.",What can a person do if thier ex-spouse kidnaps thier child to another country?
39KMGHJ4RZJ9Q0HH273JDVLMQJY00H,"(3,)",3.0,"(1,)",1.0,"(3,)",3.0,"(2,)",2.0,"(1,)",1,"No. Do not call 911 unless it is an actual emergency. Speculation is not enough. You may use resourses to save some property (or not), at the expense of someone elses life. Go get wet. Perhaps you can scare them off. Perhaps, since you are obviously lazy and probably don't have a job, the car is only worth a couple hundred bucks and not worth getting wet for. Good luck!","I think someone is breaking into my car but it's raining outside, so I don't want to look. Should I call 911?"
306996CF6WTAHC59W648BH0FNQ0B13,"(2, 3, 3, 'n/a', 3, 'n/a', 'n/a', 'n/a', 4, 3, 'n/a', 'n/a', 'n/a', 4, 4, 2, '#', 'n/a', 'n/a', 'n/a')",3.111111111111111,"(2, 3, 3, 'n/a', 3, 'n/a', 'n/a', 'n/a', 4, 3, 'n/a', 'n/a', 'n/a', 4, 2, 3, '#', 'n/a', 'n/a', 'n/a')",3.0,"(2, 3, 3, 'n/a', 3, 'n/a', 'n/a', 'n/a', 4, 3, 'n/a', 'n/a', 'n/a', 3, 3, 1, '#', 'n/a', 'n/a', 'n/a')",2.7777777777777777,"(2, 3, 3, 'n/a', 3, 'n/a', 'n/a', 'n/a', 4, 3, 'n/a', 'n/a', 'n/a', 3, 3, 2, '#', 'n/a', 'n/a', 'n/a')",2.888888888888889,"(1, 1, 1, 'n/a', 1, 'n/a', 'n/a', 'n/a', 1, 1, 'n/a', 'n/a', 'n/a', 1, 1, 1, 0, 'n/a', 'n/a', 'n/a')",1,"Yes it is illegal to withhold evidence. As a defendant you are allowed to bring whatever evidence to show your innocence. A laywer could supoena the evidence. I'm not a 100% sure how that works. But if they won't give it to the defendant than they should get a lawyer to help them or there are groups out there that try to help get people out of jail who are innocent.

They only way that I know of that evidence is can be withheld for a trial is if the prosecutor obtains the evidence in an illegal way.",Is it illegal to withhold evidents from someone whose trying to prove their innocence?
3S1WOPCJFG2FJWXXWMC4GP2MJGIEJ2,"(4,)",4.0,"(4,)",4.0,"(4,)",4.0,"(4,)",4.0,"(1,)",1,"A bench warrant will be issued for your arrest. While the PD won't actively pursue it, getting pulled over for a traffic violation becomes a major problem. So go do it - not because of the arrest factor but because it's your duty as a US citizen. We're entitled to a trial by a jury of our peers. You wouldn't want your peers skipping out if god forbid, you were on trial!",what happens if you don't go to jury duty?
3QI9WAYOGQK45KN8DY2KW21WY176SP,"(4,)",4.0,"(4,)",4.0,"(4,)",4.0,"(4,)",4.0,"(1,)",1,"Only as of the day you totally give up ALL your rights to this child, through the legal system, will your child support stop accruing.  I wonder how old you are and if you are just financially strapped temorarily and it looks like a good way to reduce your obligations.  Are you sure you never want to be a part of this child's life?  Life has a funny way of throwing things into your life you can't imagine at the moment - be clear about this decision - it's more than just money involved.","In Michigan, if me and my ex agree to me signing my rights over will my child support stop?"
389A2A304ORTKSCXENW38WNN0JU0CW,"(4, 'n/a', 3, 'n/a', 'n/a', 'n/a', '#', 3, 'n/a', 4, 'n/a', 'n/a', 4, 4, 3, 5, 'n/a', 'n/a', '#', 'n/a')",3.75,"(4, 'n/a', 3, 'n/a', 'n/a', 'n/a', '#', 3, 'n/a', 4, 'n/a', 'n/a', 4, 3, 3, 5, 'n/a', 'n/a', '#', 'n/a')",3.625,"(3, 'n/a', 3, 'n/a', 'n/a', 'n/a', '#', 3, 'n/a', 4, 'n/a', 'n/a', 4, 2, 3, 4, 'n/a', 'n/a', '#', 'n/a')",3.25,"(4, 'n/a', 3, 'n/a', 'n/a', 'n/a', '#', 3, 'n/a', 4, 'n/a', 'n/a', 4, 3, 3, 5, 'n/a', 'n/a', '#', 'n/a')",3.625,"(1, 'n/a', 1, 'n/a', 'n/a', 'n/a', 0, 1, 'n/a', 1, 'n/a', 'n/a', 1, 1, 1, 1, 'n/a', 'n/a', 0, 'n/a')",1,"Go get yourself a divorce, and file for custody and child support. The courts are usually behind a woman who wants the best for her child. If he's a truck driver and on the road a lot, I have a feeling everything will go in your favor. Just remember, get yourself a decent lawyer, one who works in your county and knows the judges in the courthouse. Most importantly, do not slander your soon to be ex- husband, be calm, cool and act intelligently. Sounds like he has an anger management problem... you will not have to tell anyone but your own lawyer, chances are he will become angry in court and he'll be his own worst enemy.",If a married couple have no legal documentation of divorce or child custody......?
38DCH97KHHB4GZN25D74A6R02W1JQ4,"(4,)",4.0,"(4,)",4.0,"(4,)",4.0,"(4,)",4.0,"(1,)",1,"He has already been NOMINATED..

The question is should he be confirmed...

I say YES...

He believes that the LAWS should be made by the congress who is is elected by the People.

He believes that the president should uphold those laws. 

He believes that the laws should NOT be rendered from the Bench by judges that are appointed. 

This is fully what the constitution says. Unfortunately, many people want what they want whether it is legal or not. 
They want the judges to be able to do what ever they want whenever they want. 

If you Don't like a law, vote to change it. Don't have some guy say you don't have to follow it.

So YES, he will follow the law and protect the constitution. He is what they call a strict Constructioninst.",Should Samuel Alito be nominated??
301KG0KX9CURXAQRF2EI2BDIA9J2HR,"('n/a', 3, 3, 4, 3, 'n/a', 3, 'n/a', '#', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 4, 'n/a', '#', 'n/a', '#', '#')",3.3333333333333335,"('n/a', 3, 3, 4, 3, 'n/a', 4, 'n/a', '#', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 4, 'n/a', '#', 'n/a', '#', '#')",3.5,"('n/a', 2, 3, 4, 3, 'n/a', 3, 'n/a', '#', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 4, 'n/a', '#', 'n/a', '#', '#')",3.1666666666666665,"('n/a', 3, 3, 4, 3, 'n/a', 3, 'n/a', '#', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 4, 'n/a', '#', 'n/a', '#', '#')",3.3333333333333335,"('n/a', 1, 1, 1, 1, 'n/a', 1, 'n/a', 0, 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 1, 'n/a', 0, 'n/a', 0, 0)",1,"First off we need to know how long you were out on leave.  That's the main point.  If you passed the legal limit of protected time then there's nothing that prevents them from letting you go.  Second your employer has a right to keep in contact with you to determine if you are ready to go back to work.  Refusing to answer that can be grounds to be fired with cause.  Pain and suffering only comes into play if they did indeed let you go during a protected period, if they let you go after that period then again there's nothing that can be done and it would be considered with cause since you didn't show up to work.  These also only apply if you and your employer qualify under the FMLA.  If you don't qualify, then unless there's a state law in your state requiring leave then there is no legal reason for them to have had to ""protected"" your job.",Any lawyers out there?
3VO4XFFP15VBW4M044I77GMRBO6Q7J,"(4,)",4.0,"(4,)",4.0,"(3,)",3.0,"(4,)",4.0,"(1,)",1,"The purpose of the capital punishment is to eliminate the worst criminals from society. It is meant to be the ultimate penalty and is reserved only for those committing the most heinous crimes of violence and murder.

Each person is given certain rights and responsibilities at birth. It is the individual’s responsibility regardless of circumstance to make the best of life they can. Society in general doesn’t have the resources to rehabilitate even less violent criminals let alone the hardened felons that commit murders monstrous enough to be assigned a death sentence.

The evolution of the soul is a theory not shared by the general population of the United States. Many believe that evil exist and is beyond rehabilitation. It may be that God can redeem these lost souls, but it is obvious that it is beyond modern man’s skill and technology. Society is better served by simply eliminating these convicted murders from all chance of ever repeating their offenses.","Who does the concept of ""death sentence"" benefit?"
3IVEC1GSLP8GZV3LKYHP95JSUKA1JS,"(2,)",2.0,"(2,)",2.0,"(2,)",2.0,"(2,)",2.0,"(1,)",1,"because their value systems are completely different.

no arab countries have yet adopted a modern position that includes the rule of law, equal rights, and the rights of the individual over the rights of the state.  Israel embodies those principles unquestionably.  Thus the conflict.

unfortunately for the arabs, the rest of the world is moving away from the middle age mentality in which tens or hundreds of millions of arabs live.  Therefore you will not see an end to the conflict in your lifetime.",why is there a fight between israel & palestine?
3JUDR1D0D604A3PUYS1CBP5J0LFQ2O,"(3, 3, 2, 'n/a', 'n/a', 'n/a', 3, 4, 4, '#', 'n/a', 'n/a', 5, 2, 'n/a', 3, 'n/a', 'n/a', 'n/a', 'n/a')",3.2222222222222223,"(3, 3, 2, 'n/a', 'n/a', 'n/a', 1, 4, 5, '#', 'n/a', 'n/a', 4, 2, 'n/a', 4, 'n/a', 'n/a', 'n/a', 'n/a')",3.111111111111111,"(4, 3, 2, 'n/a', 'n/a', 'n/a', 3, 4, 5, '#', 'n/a', 'n/a', 4, 3, 'n/a', 2, 'n/a', 'n/a', 'n/a', 'n/a')",3.3333333333333335,"(3, 3, 2, 'n/a', 'n/a', 'n/a', 2, 4, 5, '#', 'n/a', 'n/a', 5, 2, 'n/a', 2, 'n/a', 'n/a', 'n/a', 'n/a')",3.111111111111111,"(1, 1, 1, 'n/a', 'n/a', 'n/a', 1, 1, 1, 0, 'n/a', 'n/a', 1, 1, 'n/a', 1, 'n/a', 'n/a', 'n/a', 'n/a')",1,"It would have to be Schedule 1. The isopropyl alcohol or mehtanol are as related to consumable alcohol as a hemp bag is to marijuana. There is no medical use for alcohol as a drug, and so it would have to be Schedule 1.

How rediculous is it that Marijuana, which has both medical applications and innocuous practices of consumption, is Schedule 1, whereas alcohol and tobacco, both of which are deadly and have no medical use, are completely legal?",What schedule should alcohol be if it were to be scheduled?  HYPOTHETICALY?
3SR6AEG6W52HYVJY8NLDBFENODEYHH,"(4, 2, 'n/a', 'n/a', 3, 'n/a', 2, '#', 'n/a', 4, 'n/a', 'n/a', 4, 4, 4, 3, 'n/a', 'n/a', 'n/a', 'n/a')",3.3333333333333335,"(4, 2, 'n/a', 'n/a', 3, 'n/a', 2, '#', 'n/a', 5, 'n/a', 'n/a', 4, 4, 3, 4, 'n/a', 'n/a', 'n/a', 'n/a')",3.4444444444444446,"(4, 2, 'n/a', 'n/a', 3, 'n/a', 2, '#', 'n/a', 4, 'n/a', 'n/a', 3, 4, 2, 2, 'n/a', 'n/a', 'n/a', 'n/a')",2.888888888888889,"(4, 2, 'n/a', 'n/a', 3, 'n/a', 2, '#', 'n/a', 4, 'n/a', 'n/a', 3, 3, 3, 3, 'n/a', 'n/a', 'n/a', 'n/a')",3.0,"(1, 1, 'n/a', 'n/a', 1, 'n/a', 1, '#', 'n/a', 1, 'n/a', 'n/a', 1, 1, 1, 1, 'n/a', 'n/a', 'n/a', 'n/a')",1,"I agree. He should be fired. Hello, you teach geography. If you can't keep you radical left wing politics to yourself in geography class, good bye. Political debate should have some place in a high school student's teachings, but it should be open minded and done in a Government class.

Additionally, using Hitler as a comparison is so weak minded. Hitler almost has no equal in evil. The planned extermination of a whole population of people, which he was able to kill around 6 million of them, is beyond compare. This doesn't include the ""undesireables"" he killed, such as the old, the lame, the mentally retarded, the drug addicts, and the insane. 

You can hate Bush all you want and disagree with everything he has to stand for, but using Hitler is a fool's comparison. It shows just how out of whack someone's thinking is saying they are comparable.",Should Jay Bennish be fired?
3E24UO25QZZP7SVF6HLBCXRV20Z6O0,"('#', 'n/a', 2, 'n/a', 2, 'n/a', '#', '#', 'n/a', 3, 'n/a', 'n/a', 3, 1, '#', 1, 'n/a', 'n/a', 'n/a', 'n/a')",2.0,"('#', 'n/a', 2, 'n/a', 2, 'n/a', '#', '#', 'n/a', 1, 'n/a', 'n/a', 2, 1, '#', 1, 'n/a', 'n/a', 'n/a', 'n/a')",1.5,"('#', 'n/a', 2, 'n/a', 2, 'n/a', '#', '#', 'n/a', 1, 'n/a', 'n/a', 2, 1, '#', 1, 'n/a', 'n/a', 'n/a', 'n/a')",1.5,"('#', 'n/a', 2, 'n/a', 2, 'n/a', '#', '#', 'n/a', 1, 'n/a', 'n/a', 2, 1, '#', 1, 'n/a', 'n/a', 'n/a', 'n/a')",1.5,"(0, 'n/a', 1, 'n/a', 1, 'n/a', 0, 0, 'n/a', 1, 'n/a', 'n/a', 1, 1, 0, 1, 'n/a', 'n/a', 'n/a', 'n/a')",1,"I'm in. Where do we meet. I have plenty of relatives that would help. Oh, by the way we also get free pizza for a year at our local pizza shop, that's what their ""Wanted Dead or Alive"" poster says. I'll do a search and see who else is offering rewards. $50 billion plus free pizza, plus a book deal ""How Onlinegamer and Help Me Please Caught Osama Bin Laden"" and how about a sequel ""How To Catch An Elusive Criminal"" and who knows what other rewards or ventures we could come up with.",Who wants to help find Osama Bin Laden and split $50 billion?
3L55D8AUFA6QHN8IMV7C0OH7BL9YC8,"(2, '#', 'n/a', 'n/a', 'n/a', 'n/a', 2, '#', 3, 'n/a', 'n/a', 'n/a', 3, 3, '#', '#', 4, 'n/a', 'n/a', 'n/a')",2.8333333333333335,"(2, '#', 'n/a', 'n/a', 'n/a', 'n/a', 2, '#', 3, 'n/a', 'n/a', 'n/a', 3, 2, '#', '#', 4, 'n/a', 'n/a', 'n/a')",2.6666666666666665,"(2, '#', 'n/a', 'n/a', 'n/a', 'n/a', 2, '#', 3, 'n/a', 'n/a', 'n/a', 3, 2, '#', '#', 4, 'n/a', 'n/a', 'n/a')",2.6666666666666665,"(2, '#', 'n/a', 'n/a', 'n/a', 'n/a', 2, '#', 3, 'n/a', 'n/a', 'n/a', 3, 2, '#', '#', 4, 'n/a', 'n/a', 'n/a')",2.6666666666666665,"(1, 0, 'n/a', 'n/a', 'n/a', 'n/a', 1, '#', 1, 'n/a', 'n/a', 'n/a', 1, 1, '#', '#', 1, 'n/a', 'n/a', 'n/a')",1,"I liked the yawn response.  Sounds like one of our politicians.  Good questions you're bringing up.  There's a lot of confusion out there and most of it is from a society that wants to believe that abortion is no big deal.  But it is a matter of life and death and it does concern the most helpless members of our society.
In answer to your question the noble and respected abortion ""doctors"" do have to wait a bit more than 6 weeks before they can suck the little ones out and harvest their bodies to medical and pharmaceutical laboratories.",A fetus can't survive outside the womb so it's not murder?
36QZ6V1589MP7VD99G0NC8FC2BJUSM,"(3, 3, 'n/a', 'n/a', 3, 'n/a', '#', 3, 'n/a', '#', 'n/a', 'n/a', 4, 2, 'n/a', 'n/a', 'n/a', 3, '#', 'n/a')",3.0,"(3, 3, 'n/a', 'n/a', 3, 'n/a', '#', 4, 'n/a', '#', 'n/a', 'n/a', 4, 1, 'n/a', 'n/a', 'n/a', 3, '#', 'n/a')",3.0,"(3, 3, 'n/a', 'n/a', 3, 'n/a', '#', 4, 'n/a', '#', 'n/a', 'n/a', 4, 1, 'n/a', 'n/a', 'n/a', 3, '#', 'n/a')",3.0,"(3, 3, 'n/a', 'n/a', 3, 'n/a', '#', 4, 'n/a', '#', 'n/a', 'n/a', 4, 2, 'n/a', 'n/a', 'n/a', 3, '#', 'n/a')",3.142857142857143,"(1, 1, 'n/a', 'n/a', 1, 'n/a', 0, 1, 'n/a', 0, 'n/a', 'n/a', 1, 1, 'n/a', 'n/a', 'n/a', 1, 0, 'n/a')",1,"The tenant is the leaseholder,  usually. I assume you mean the landlord? Your syntax suggests you are in the UK. In any event, the landlord is going to have to bring a court action for eviction. It this is a council property, there are new laws that facilitate the eviction of antisocial tenants. How about an ASBO though: violations can be pursued through comtempt action; this can be very effective with neighbours from hell.

Your lease no doubt gives you the right of ""quiet enjoyment"" whether in the UK or the USA. You can pursue your landlord on that point.",How much power can a leaseholder have?
3ZVPAMTJWNCU1YC1AMB1IJ9P6BRGR9,"(3, '#', '#')",3.0,"(2, '#', '#')",2.0,"(2, '#', '#')",2.0,"(2, '#', '#')",2.0,"(1, 0, 0)",0,"This is probably the worst thing about China - they totally disregard our patents for things, like you're discussing.

I read somewhere (I think Reader's Digest) that Ford or Chevy released a small truck over in China that sold pretty well.  Its sales nosedived 6 months later when a Chinese company released an EXACT DUPLICATE of the truck for far less in cost (probably because of shoddy manufacturing).  They are so similar, you can exchange doors of the American and Chinese trucks, and they will fit and function properly in either vehicle!

Why are Chinese companies allowed to totally disregard the patents of American companies?  Can't the U.S. government do something about it?",Chinese shamelessly copy designs and products of the World?
3W9XHF7WGK4CJZLC421BGQ201S0TKR,"(4, '#', 'n/a', 'n/a', 3, 'n/a', 'n/a', 3, 4, 3, 'n/a', 'n/a', 3, 2, 4, '#', 'n/a', 'n/a', 'n/a', 'n/a')",3.25,"(3, '#', 'n/a', 'n/a', 3, 'n/a', 'n/a', 2, 5, 4, 'n/a', 'n/a', 2, 3, 3, '#', 'n/a', 'n/a', 'n/a', 'n/a')",3.125,"(4, '#', 'n/a', 'n/a', 3, 'n/a', 'n/a', 2, 5, 4, 'n/a', 'n/a', 3, 3, 2, '#', 'n/a', 'n/a', 'n/a', 'n/a')",3.25,"(4, '#', 'n/a', 'n/a', 3, 'n/a', 'n/a', 2, 5, 4, 'n/a', 'n/a', 3, 3, 3, '#', 'n/a', 'n/a', 'n/a', 'n/a')",3.375,"(1, 0, 'n/a', 'n/a', 1, 'n/a', 'n/a', 1, 1, 1, 'n/a', 'n/a', 1, 1, 1, 0, 'n/a', 'n/a', 'n/a', 'n/a')",1,"Hello Karen, some men are going to do what ever it takes and you happened across one of these guys. I go out with my hubby in micro minis on our date nights. I am with him and don't care what anyone else may see or say. I don't pay attention. In your case you were asking for help and I'm sorry that you ran across someone who did that to you. Just laugh it off and hope he enjoyed his little peek at you. Life is too short to worry about a pervert peeking at you.",Sexual harassment or our skirts too short?
31KPKEKW4AMAANKR0N08XCH5HNVB0E,"(3,)",3.0,"(4,)",4.0,"(3,)",3.0,"(3,)",3.0,"(1,)",1,"I'm not sure there are any laws preventing someone from marrying an uncle or cousin related by blood, let alone simply by adoption.

I know some 2nd cousins that were married in Florida, and there were no rules preventing it.  Certainly, in the case of close blood relatives (1st cousins) there are risks of genetic problems with children, but I still don't think there are laws that prevent the marriages, except maybe in the case of direct family members (brother/sister).",can a person who is adopted marry an uncle by the adopted family?
