id,cogency_crowd,cogency_mean_crowd,effectiveness_crowd,effectiveness_mean_crowd,reasonableness_crowd,reasonableness_mean_crowd,overall_crowd,overall_mean_crowd,argumentative_crowd,argumentative_majority_crowd,cogency_experts,cogency_mean_experts,effectiveness_experts,effectiveness_mean_experts,reasonableness_experts,reasonableness_mean_experts,overall_experts,overall_mean_experts,argumentative_experts,argumentative_majority_experts,cogency,cogency_mean,effectiveness,effectiveness_mean,reasonableness,reasonableness_mean,overall,overall_mean,argumentative,argumentative_majority
31SIZS5W59OLEN6FDIGDCXDRC00RQJ,"('n/a', 3, 3, 'n/a', 'n/a', 2, 3, 4, 'n/a', '#', 3, 3, 2, 'n/a', 5)",3.111111111111111,"('n/a', 3, 4, 'n/a', 'n/a', 2, 3, 5, 'n/a', '#', 3, 2, 3, 'n/a', 5)",3.3333333333333335,"('n/a', 3, 4, 'n/a', 'n/a', 3, 2, 5, 'n/a', '#', 3, 2, 2, 'n/a', 5)",3.2222222222222223,"('n/a', 3, 4, 'n/a', 'n/a', 2, 3, 5, 'n/a', '#', 3, 2, 2, 'n/a', 5)",3.2222222222222223,"('n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a')",n/a,"(3, 3, 3)",3.0,"(2, 3, 2)",2.3333333333333335,"(3, 3, 3)",3.0,"(3, 3, 3)",3.0,"(1, 1, 1)",1,"('n/a', 3, 3, 'n/a', 'n/a', 2, 3, 4, 'n/a', '#', 3, 3, 2, 'n/a', 5)(3, 3, 3)",3.0555555555555554,"('n/a', 3, 4, 'n/a', 'n/a', 2, 3, 5, 'n/a', '#', 3, 2, 3, 'n/a', 5)(2, 3, 2)",2.8333333333333335,"('n/a', 3, 4, 'n/a', 'n/a', 3, 2, 5, 'n/a', '#', 3, 2, 2, 'n/a', 5)(3, 3, 3)",3.111111111111111,"('n/a', 3, 4, 'n/a', 'n/a', 2, 3, 5, 'n/a', '#', 3, 2, 2, 'n/a', 5)(3, 3, 3)",3.111111111111111,"('n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a')(1, 1, 1)",1
32CXT5U14GC7OBY0VIUIVHFBPTI8UT,"('n/a', 3, 3, 'n/a', 'n/a', 3, 4, 'n/a', 4, 3, 3, 4, 4, 'n/a', 5)",3.6,"('n/a', 3, 3, 'n/a', 'n/a', 2, 3, 'n/a', 4, 3, 3, 4, 5, 'n/a', 5)",3.5,"('n/a', 3, 3, 'n/a', 'n/a', 2, 4, 'n/a', 4, 3, 3, 4, 3, 'n/a', 5)",3.4,"('n/a', 3, 3, 'n/a', 'n/a', 2, 4, 'n/a', 4, 3, 3, 4, 4, 'n/a', 5)",3.5,"('n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a')",n/a,"(4, 3, 3)",3.3333333333333335,"(3, 3, 3)",3.0,"(3, 3, 3)",3.0,"(3, 3, 3)",3.0,"(1, 1, 1)",1,"('n/a', 3, 3, 'n/a', 'n/a', 3, 4, 'n/a', 4, 3, 3, 4, 4, 'n/a', 5)(4, 3, 3)",3.466666666666667,"('n/a', 3, 3, 'n/a', 'n/a', 2, 3, 'n/a', 4, 3, 3, 4, 5, 'n/a', 5)(3, 3, 3)",3.25,"('n/a', 3, 3, 'n/a', 'n/a', 2, 4, 'n/a', 4, 3, 3, 4, 3, 'n/a', 5)(3, 3, 3)",3.2,"('n/a', 3, 3, 'n/a', 'n/a', 2, 4, 'n/a', 4, 3, 3, 4, 4, 'n/a', 5)(3, 3, 3)",3.25,"('n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a')(1, 1, 1)",1
32L724R85LTNLC2HNI7FY0MQK8VIPF,"('n/a', 2, 2, 'n/a', 2, 2, 2, 'n/a', 'n/a', 3, 3, 3, 2, 'n/a', 4)",2.5,"('n/a', 2, 3, 'n/a', 2, 2, 2, 'n/a', 'n/a', 2, 2, 2, 3, 'n/a', 3)",2.3,"('n/a', 1, 3, 'n/a', 2, 2, 2, 'n/a', 'n/a', 2, 3, 3, 1, 'n/a', 2)",2.1,"('n/a', 2, 3, 'n/a', 2, 2, 2, 'n/a', 'n/a', 2, 2, 3, 2, 'n/a', 3)",2.3,"('n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a')",n/a,"(3, 4, 4)",3.6666666666666665,"(3, 2, 2)",2.3333333333333335,"(2, 4, 3)",3.0,"(3, 3, 3)",3.0,"(1, 1, 1)",1,"('n/a', 2, 2, 'n/a', 2, 2, 2, 'n/a', 'n/a', 3, 3, 3, 2, 'n/a', 4)(3, 4, 4)",3.083333333333333,"('n/a', 2, 3, 'n/a', 2, 2, 2, 'n/a', 'n/a', 2, 2, 2, 3, 'n/a', 3)(3, 2, 2)",2.3166666666666664,"('n/a', 1, 3, 'n/a', 2, 2, 2, 'n/a', 'n/a', 2, 3, 3, 1, 'n/a', 2)(2, 4, 3)",2.55,"('n/a', 2, 3, 'n/a', 2, 2, 2, 'n/a', 'n/a', 2, 2, 3, 2, 'n/a', 3)(3, 3, 3)",2.65,"('n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a')(1, 1, 1)",1
32PT7WK7DMOZ6CH8X69XU03CN7VD3W,"('n/a', 4, 4, 'n/a', 'n/a', 4, 4, 'n/a', 3, 4, 4, 4, 4, 'n/a', 5)",4.0,"('n/a', 4, 4, 'n/a', 'n/a', 3, 4, 'n/a', 2, 3, 4, 4, 4, 'n/a', 5)",3.7,"('n/a', 4, 4, 'n/a', 'n/a', 3, 4, 'n/a', 2, 3, 3, 4, 3, 'n/a', 5)",3.5,"('n/a', 4, 4, 'n/a', 'n/a', 3, 4, 'n/a', 2, 3, 4, 4, 4, 'n/a', 5)",3.7,"('n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a')",n/a,"(4, 4, 2)",3.3333333333333335,"(4, 3, 3)",3.3333333333333335,"(4, 4, 2)",3.3333333333333335,"(4, 4, 2)",3.3333333333333335,"(1, 1, 1)",1,"('n/a', 4, 4, 'n/a', 'n/a', 4, 4, 'n/a', 3, 4, 4, 4, 4, 'n/a', 5)(4, 4, 2)",3.666666666666667,"('n/a', 4, 4, 'n/a', 'n/a', 3, 4, 'n/a', 2, 3, 4, 4, 4, 'n/a', 5)(4, 3, 3)",3.5166666666666666,"('n/a', 4, 4, 'n/a', 'n/a', 3, 4, 'n/a', 2, 3, 3, 4, 3, 'n/a', 5)(4, 4, 2)",3.416666666666667,"('n/a', 4, 4, 'n/a', 'n/a', 3, 4, 'n/a', 2, 3, 4, 4, 4, 'n/a', 5)(4, 4, 2)",3.5166666666666666,"('n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a')(1, 1, 1)",1
32TZXEA1OLTQWDK0HRUL33U9CAO41I,"('n/a', 2, 3, 'n/a', 'n/a', 3, 4, 5, 'n/a', 4, 4, 4, 4, 'n/a', 5)",3.8,"('n/a', 2, 3, 'n/a', 'n/a', 2, 4, 5, 'n/a', 4, 4, 3, 4, 'n/a', 5)",3.6,"('n/a', 2, 3, 'n/a', 'n/a', 3, 4, 5, 'n/a', 4, 3, 2, 3, 'n/a', 5)",3.4,"('n/a', 2, 3, 'n/a', 'n/a', 3, 4, 5, 'n/a', 4, 4, 3, 4, 'n/a', 5)",3.7,"('n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a')",n/a,"(4, 4, 4)",4.0,"(4, 4, 5)",4.333333333333333,"(4, 4, 4)",4.0,"(4, 4, 4)",4.0,"(1, 1, 1)",1,"('n/a', 2, 3, 'n/a', 'n/a', 3, 4, 5, 'n/a', 4, 4, 4, 4, 'n/a', 5)(4, 4, 4)",3.9,"('n/a', 2, 3, 'n/a', 'n/a', 2, 4, 5, 'n/a', 4, 4, 3, 4, 'n/a', 5)(4, 4, 5)",3.966666666666667,"('n/a', 2, 3, 'n/a', 'n/a', 3, 4, 5, 'n/a', 4, 3, 2, 3, 'n/a', 5)(4, 4, 4)",3.7,"('n/a', 2, 3, 'n/a', 'n/a', 3, 4, 5, 'n/a', 4, 4, 3, 4, 'n/a', 5)(4, 4, 4)",3.85,"('n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a')(1, 1, 1)",1
32XN26MTXZSMNW63R0P2BFDAT4DL0P,"(4, 2, 3, 'n/a', 'n/a', 1, 'n/a', 'n/a', 3, '#', 3, 3, 2, 'n/a', 3)",2.6666666666666665,"(4, 2, 3, 'n/a', 'n/a', 1, 'n/a', 'n/a', 2, '#', 4, 2, 3, 'n/a', 2)",2.5555555555555554,"(4, 2, 3, 'n/a', 'n/a', 1, 'n/a', 'n/a', 2, '#', 3, 3, 1, 'n/a', 2)",2.3333333333333335,"(4, 2, 3, 'n/a', 'n/a', 1, 'n/a', 'n/a', 2, '#', 3, 3, 2, 'n/a', 2)",2.4444444444444446,"('n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a')",n/a,"(3, 3, 2)",2.6666666666666665,"(4, 3, 2)",3.0,"(3, 3, 3)",3.0,"(3, 3, 2)",2.6666666666666665,"(1, 1, 1)",1,"(4, 2, 3, 'n/a', 'n/a', 1, 'n/a', 'n/a', 3, '#', 3, 3, 2, 'n/a', 3)(3, 3, 2)",2.6666666666666665,"(4, 2, 3, 'n/a', 'n/a', 1, 'n/a', 'n/a', 2, '#', 4, 2, 3, 'n/a', 2)(4, 3, 2)",2.7777777777777777,"(4, 2, 3, 'n/a', 'n/a', 1, 'n/a', 'n/a', 2, '#', 3, 3, 1, 'n/a', 2)(3, 3, 3)",2.666666666666667,"(4, 2, 3, 'n/a', 'n/a', 1, 'n/a', 'n/a', 2, '#', 3, 3, 2, 'n/a', 2)(3, 3, 2)",2.5555555555555554,"('n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a')(1, 1, 1)",1
335VBRURDJ9QDKKOAALRRVOJNB6E97,"('n/a', 3, 2, 'n/a', 3, 2, 2, 'n/a', 'n/a', 1, 3, 3, 3, 'n/a', 3)",2.5,"('n/a', 3, 2, 'n/a', 3, 1, 2, 'n/a', 'n/a', 1, 2, 2, 3, 'n/a', 3)",2.2,"('n/a', 4, 2, 'n/a', 3, 3, 3, 'n/a', 'n/a', 1, 3, 3, 2, 'n/a', 3)",2.7,"('n/a', 3, 2, 'n/a', 3, 2, 2, 'n/a', 'n/a', 1, 3, 3, 3, 'n/a', 3)",2.5,"('n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a')",n/a,"(3, 3, 3)",3.0,"(2, 2, 4)",2.6666666666666665,"(2, 3, 3)",2.6666666666666665,"(2, 3, 3)",2.6666666666666665,"(1, 1, 1)",1,"('n/a', 3, 2, 'n/a', 3, 2, 2, 'n/a', 'n/a', 1, 3, 3, 3, 'n/a', 3)(3, 3, 3)",2.75,"('n/a', 3, 2, 'n/a', 3, 1, 2, 'n/a', 'n/a', 1, 2, 2, 3, 'n/a', 3)(2, 2, 4)",2.4333333333333336,"('n/a', 4, 2, 'n/a', 3, 3, 3, 'n/a', 'n/a', 1, 3, 3, 2, 'n/a', 3)(2, 3, 3)",2.6833333333333336,"('n/a', 3, 2, 'n/a', 3, 2, 2, 'n/a', 'n/a', 1, 3, 3, 3, 'n/a', 3)(2, 3, 3)",2.583333333333333,"('n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a')(1, 1, 1)",1
336OE47KI2TIRRJIYBKT5JKGL7TWVK,"(5, 3, 3, 'n/a', 'n/a', 'n/a', 4, 'n/a', 3, 4, 3, 3, 2, 'n/a', 3)",3.3,"(5, 3, 3, 'n/a', 'n/a', 'n/a', 4, 'n/a', 3, 4, 3, 3, 3, 'n/a', 4)",3.5,"(5, 3, 3, 'n/a', 'n/a', 'n/a', 4, 'n/a', 3, 4, 4, 3, 1, 'n/a', 3)",3.3,"(5, 3, 3, 'n/a', 'n/a', 'n/a', 4, 'n/a', 3, 4, 3, 3, 2, 'n/a', 3)",3.3,"('n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a')",n/a,"(4, 3, 3)",3.3333333333333335,"(3, 2, 3)",2.6666666666666665,"(3, 3, 3)",3.0,"(3, 3, 3)",3.0,"(1, 1, 1)",1,"(5, 3, 3, 'n/a', 'n/a', 'n/a', 4, 'n/a', 3, 4, 3, 3, 2, 'n/a', 3)(4, 3, 3)",3.3166666666666664,"(5, 3, 3, 'n/a', 'n/a', 'n/a', 4, 'n/a', 3, 4, 3, 3, 3, 'n/a', 4)(3, 2, 3)",3.083333333333333,"(5, 3, 3, 'n/a', 'n/a', 'n/a', 4, 'n/a', 3, 4, 4, 3, 1, 'n/a', 3)(3, 3, 3)",3.15,"(5, 3, 3, 'n/a', 'n/a', 'n/a', 4, 'n/a', 3, 4, 3, 3, 2, 'n/a', 3)(3, 3, 3)",3.15,"('n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a')(1, 1, 1)",1
337F8MIIMZMQPOZIL8QLPYBZ7II40F,"('n/a', 1, 3, 'n/a', 'n/a', 2, 2, 'n/a', 3, 4, 2, 2, '#', 'n/a', 3)",2.4444444444444446,"('n/a', 1, 3, 'n/a', 'n/a', 1, 2, 'n/a', 2, 4, 1, 2, '#', 'n/a', 1)",1.8888888888888888,"('n/a', 1, 3, 'n/a', 'n/a', 1, 1, 'n/a', 2, 4, 1, 2, '#', 'n/a', 1)",1.7777777777777777,"('n/a', 1, 3, 'n/a', 'n/a', 1, 2, 'n/a', 2, 4, 2, 2, '#', 'n/a', 1)",2.0,"('n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a')",n/a,"(3, 2, 2)",2.3333333333333335,"(4, 2, 1)",2.3333333333333335,"(2, 2, 1)",1.6666666666666667,"(3, 2, 1)",2.0,"(1, 1, 1)",1,"('n/a', 1, 3, 'n/a', 'n/a', 2, 2, 'n/a', 3, 4, 2, 2, '#', 'n/a', 3)(3, 2, 2)",2.3888888888888893,"('n/a', 1, 3, 'n/a', 'n/a', 1, 2, 'n/a', 2, 4, 1, 2, '#', 'n/a', 1)(4, 2, 1)",2.111111111111111,"('n/a', 1, 3, 'n/a', 'n/a', 1, 1, 'n/a', 2, 4, 1, 2, '#', 'n/a', 1)(2, 2, 1)",1.7222222222222223,"('n/a', 1, 3, 'n/a', 'n/a', 1, 2, 'n/a', 2, 4, 2, 2, '#', 'n/a', 1)(3, 2, 1)",2.0,"('n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a')(1, 1, 1)",1
338GLSUI43K0ODGJER5OQ8E9R0AFS1,"(4, 3, 3, 'n/a', 'n/a', 2, '#', 'n/a', 'n/a', 5, 2, 4, 3, 'n/a', 4)",3.3333333333333335,"(4, 3, 3, 'n/a', 'n/a', 3, '#', 'n/a', 'n/a', 4, 3, 3, 4, 'n/a', 5)",3.5555555555555554,"(4, 4, 3, 'n/a', 'n/a', 3, '#', 'n/a', 'n/a', 4, 2, 4, 3, 'n/a', 5)",3.5555555555555554,"(4, 3, 3, 'n/a', 'n/a', 3, '#', 'n/a', 'n/a', 4, 2, 4, 3, 'n/a', 5)",3.4444444444444446,"('n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a')",n/a,"(4, 4, '#')",4.0,"(4, 3, '#')",3.5,"(4, 4, '#')",4.0,"(4, 4, '#')",4.0,"(1, 1, 0)",1,"(4, 3, 3, 'n/a', 'n/a', 2, '#', 'n/a', 'n/a', 5, 2, 4, 3, 'n/a', 4)(4, 4, '#')",3.666666666666667,"(4, 3, 3, 'n/a', 'n/a', 3, '#', 'n/a', 'n/a', 4, 3, 3, 4, 'n/a', 5)(4, 3, '#')",3.5277777777777777,"(4, 4, 3, 'n/a', 'n/a', 3, '#', 'n/a', 'n/a', 4, 2, 4, 3, 'n/a', 5)(4, 4, '#')",3.7777777777777777,"(4, 3, 3, 'n/a', 'n/a', 3, '#', 'n/a', 'n/a', 4, 2, 4, 3, 'n/a', 5)(4, 4, '#')",3.7222222222222223,"('n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a')(1, 1, 0)",1
33CLA8O0MIKONYG6Z25J0Y9D5YRFRD,"(4, 3, 2, 'n/a', 'n/a', 3, 'n/a', 4, 'n/a', 4, 4, 3, '#', 'n/a', 3)",3.3333333333333335,"(4, 3, 2, 'n/a', 'n/a', 2, 'n/a', 4, 'n/a', 3, 4, 2, '#', 'n/a', 2)",2.888888888888889,"(3, 3, 2, 'n/a', 'n/a', 3, 'n/a', 4, 'n/a', 3, 4, 2, '#', 'n/a', 2)",2.888888888888889,"(4, 3, 2, 'n/a', 'n/a', 3, 'n/a', 4, 'n/a', 3, 4, 2, '#', 'n/a', 2)",3.0,"('n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a')",n/a,"(3, 4, 3)",3.3333333333333335,"(3, 4, 4)",3.6666666666666665,"(3, 3, 3)",3.0,"(3, 4, 3)",3.3333333333333335,"(1, 1, 1)",1,"(4, 3, 2, 'n/a', 'n/a', 3, 'n/a', 4, 'n/a', 4, 4, 3, '#', 'n/a', 3)(3, 4, 3)",3.3333333333333335,"(4, 3, 2, 'n/a', 'n/a', 2, 'n/a', 4, 'n/a', 3, 4, 2, '#', 'n/a', 2)(3, 4, 4)",3.2777777777777777,"(3, 3, 2, 'n/a', 'n/a', 3, 'n/a', 4, 'n/a', 3, 4, 2, '#', 'n/a', 2)(3, 3, 3)",2.9444444444444446,"(4, 3, 2, 'n/a', 'n/a', 3, 'n/a', 4, 'n/a', 3, 4, 2, '#', 'n/a', 2)(3, 4, 3)",3.166666666666667,"('n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a')(1, 1, 1)",1
33K3E8REWW4Z5FSV0N55FOEFJBZ8XL,"(3, 1, 2, 'n/a', 'n/a', 2, 'n/a', 3, 'n/a', 1, 4, 2, 1, 'n/a', 4)",2.3,"(2, 1, 2, 'n/a', 'n/a', 1, 'n/a', 3, 'n/a', 1, 3, 2, 2, 'n/a', 5)",2.2,"(3, 1, 2, 'n/a', 'n/a', 3, 'n/a', 3, 'n/a', 1, 4, 2, 1, 'n/a', 4)",2.4,"(3, 1, 2, 'n/a', 'n/a', 2, 'n/a', 3, 'n/a', 1, 3, 2, 1, 'n/a', 4)",2.2,"('n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a')",n/a,"(3, 2, 3)",2.6666666666666665,"(2, 2, 2)",2.0,"(3, 2, 2)",2.3333333333333335,"(3, 2, 2)",2.3333333333333335,"(1, 1, 1)",1,"(3, 1, 2, 'n/a', 'n/a', 2, 'n/a', 3, 'n/a', 1, 4, 2, 1, 'n/a', 4)(3, 2, 3)",2.4833333333333334,"(2, 1, 2, 'n/a', 'n/a', 1, 'n/a', 3, 'n/a', 1, 3, 2, 2, 'n/a', 5)(2, 2, 2)",2.1,"(3, 1, 2, 'n/a', 'n/a', 3, 'n/a', 3, 'n/a', 1, 4, 2, 1, 'n/a', 4)(3, 2, 2)",2.3666666666666667,"(3, 1, 2, 'n/a', 'n/a', 2, 'n/a', 3, 'n/a', 1, 3, 2, 1, 'n/a', 4)(3, 2, 2)",2.2666666666666666,"('n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a')(1, 1, 1)",1
33KGGVH24UQHUF8A12WQ0ER755T1XU,"(1, 2, 2, 'n/a', 2, 'n/a', 3, 'n/a', 3, '#', 1, 'n/a', 2, 'n/a', 1)",1.8888888888888888,"(2, 2, 2, 'n/a', 2, 'n/a', 3, 'n/a', 4, '#', 1, 'n/a', 3, 'n/a', 1)",2.2222222222222223,"(1, 1, 2, 'n/a', 2, 'n/a', 2, 'n/a', 2, '#', 1, 'n/a', 1, 'n/a', 1)",1.4444444444444444,"(1, 2, 2, 'n/a', 2, 'n/a', 3, 'n/a', 3, '#', 1, 'n/a', 2, 'n/a', 1)",1.8888888888888888,"('n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a')",n/a,"(3, 3, 1)",2.3333333333333335,"(3, 2, 1)",2.0,"(2, 2, 1)",1.6666666666666667,"(2, 2, 1)",1.6666666666666667,"(1, 1, 1)",1,"(1, 2, 2, 'n/a', 2, 'n/a', 3, 'n/a', 3, '#', 1, 'n/a', 2, 'n/a', 1)(3, 3, 1)",2.111111111111111,"(2, 2, 2, 'n/a', 2, 'n/a', 3, 'n/a', 4, '#', 1, 'n/a', 3, 'n/a', 1)(3, 2, 1)",2.111111111111111,"(1, 1, 2, 'n/a', 2, 'n/a', 2, 'n/a', 2, '#', 1, 'n/a', 1, 'n/a', 1)(2, 2, 1)",1.5555555555555556,"(1, 2, 2, 'n/a', 2, 'n/a', 3, 'n/a', 3, '#', 1, 'n/a', 2, 'n/a', 1)(2, 2, 1)",1.7777777777777777,"('n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a')(1, 1, 1)",1
33KGGVH24UQHUF8A12WQ0ER755TX1Q,"('n/a', 2, 2, 'n/a', 'n/a', 1, 1, 'n/a', 4, 3, 4, 2, 2, 'n/a', 5)",2.6,"('n/a', 2, 2, 'n/a', 'n/a', 1, 1, 'n/a', 4, 4, 4, 2, 3, 'n/a', 5)",2.8,"('n/a', 2, 2, 'n/a', 'n/a', 1, 1, 'n/a', 3, 4, 4, 2, 1, 'n/a', 5)",2.5,"('n/a', 2, 2, 'n/a', 'n/a', 1, 1, 'n/a', 4, 4, 3, 2, 2, 'n/a', 5)",2.6,"('n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a')",n/a,"(4, 4, 2)",3.3333333333333335,"(4, 4, 2)",3.3333333333333335,"(3, 3, 1)",2.3333333333333335,"(4, 4, 2)",3.3333333333333335,"(1, 1, 1)",1,"('n/a', 2, 2, 'n/a', 'n/a', 1, 1, 'n/a', 4, 3, 4, 2, 2, 'n/a', 5)(4, 4, 2)",2.966666666666667,"('n/a', 2, 2, 'n/a', 'n/a', 1, 1, 'n/a', 4, 4, 4, 2, 3, 'n/a', 5)(4, 4, 2)",3.0666666666666664,"('n/a', 2, 2, 'n/a', 'n/a', 1, 1, 'n/a', 3, 4, 4, 2, 1, 'n/a', 5)(3, 3, 1)",2.416666666666667,"('n/a', 2, 2, 'n/a', 'n/a', 1, 1, 'n/a', 4, 4, 3, 2, 2, 'n/a', 5)(4, 4, 2)",2.966666666666667,"('n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a')(1, 1, 1)",1
33NOQL7T9O8OAASA15TQC9UQRBX8ZI,"(5, 3, 4, 'n/a', 'n/a', 'n/a', 4, 'n/a', 4, 5, 5, 4, 5, 'n/a', 5)",4.4,"(5, 3, 4, 'n/a', 'n/a', 'n/a', 4, 'n/a', 4, 5, 5, 2, 5, 'n/a', 5)",4.2,"(5, 4, 4, 'n/a', 'n/a', 'n/a', 4, 'n/a', 3, 5, 5, 3, 4, 'n/a', 5)",4.2,"(5, 3, 4, 'n/a', 'n/a', 'n/a', 4, 'n/a', 4, 5, 5, 3, 5, 'n/a', 5)",4.3,"('n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a')",n/a,"(4, 4, 4)",4.0,"(4, 3, 4)",3.6666666666666665,"(3, 4, 4)",3.6666666666666665,"(4, 4, 4)",4.0,"(1, 1, 1)",1,"(5, 3, 4, 'n/a', 'n/a', 'n/a', 4, 'n/a', 4, 5, 5, 4, 5, 'n/a', 5)(4, 4, 4)",4.2,"(5, 3, 4, 'n/a', 'n/a', 'n/a', 4, 'n/a', 4, 5, 5, 2, 5, 'n/a', 5)(4, 3, 4)",3.9333333333333336,"(5, 4, 4, 'n/a', 'n/a', 'n/a', 4, 'n/a', 3, 5, 5, 3, 4, 'n/a', 5)(3, 4, 4)",3.9333333333333336,"(5, 3, 4, 'n/a', 'n/a', 'n/a', 4, 'n/a', 4, 5, 5, 3, 5, 'n/a', 5)(4, 4, 4)",4.15,"('n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a')(1, 1, 1)",1
