id,cogency,cogency_mean,effectiveness,effectiveness_mean,reasonableness,reasonableness_mean,overall,overall_mean,argumentative,argumentative_majority,text,title
3C8QQOM6JPAXURNJVQE8HJD6FWULIG,"('n/a', 4, 3, 'n/a', 'n/a', 3, 3, 'n/a', 3, 5, 4, 4, 5, 'n/a', 5)",3.9,"('n/a', 4, 3, 'n/a', 'n/a', 2, 2, 'n/a', 2, 5, 4, 2, 5, 'n/a', 5)",3.4,"('n/a', 4, 3, 'n/a', 'n/a', 3, 2, 'n/a', 3, 5, 4, 2, 4, 'n/a', 5)",3.5,"('n/a', 4, 3, 'n/a', 'n/a', 3, 2, 'n/a', 3, 5, 4, 2, 5, 'n/a', 5)",3.6,"('n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a')",n/a,"Why did you accept it in his stance? This isn't like a prize or a package from UPS that you can accept on someone's behalf. 
A supoena is a very important document sent by the courts, with the specific destination being to the person in question, not the person's dog or girlfriend or stupid coworkers. By accepting the stupid slip, you made it easy for ther server to nonchalantly say he ""served"" the document to the destination person, when in fact it was not.  To make an analogical comparison, would you have accepted someone's document if it were a lawsuit. Are you that nosy for someone? 

The fact is, that person can deny that he was served because you have no real authority to give subpeonas. He can say you burned it and he never got it (no signatures that he himself received anything), and you could be in deep water for that court offense, including possible jail. So, yes he has a decent right to be pissed at you. I would.",I have received a subpoena addressed to a particular person. The person being subpoenaed got mad.?
3CIS7GGG65SOXC8R8LGINRBX0UFUE9,"(4, 3, 3, 'n/a', 'n/a', 2, 3, 'n/a', 'n/a', 5, 4, 4, 4, 'n/a', 4)",3.6,"(4, 3, 3, 'n/a', 'n/a', 2, 3, 'n/a', 'n/a', 5, 3, 3, 5, 'n/a', 4)",3.5,"(4, 3, 3, 'n/a', 'n/a', 3, 2, 'n/a', 'n/a', 5, 4, 4, 3, 'n/a', 5)",3.6,"(4, 3, 3, 'n/a', 'n/a', 2, 3, 'n/a', 'n/a', 5, 4, 4, 4, 'n/a', 4)",3.6,"('n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a')",n/a,"The death penalty is not revenge.  Instead that, it is the punishment assigned a person after having been found guilty of a crime by a jury of his peers

.There are laws that determine what crimes and under what circumstances a person may be eligible for the death penalty if he is convicted.  

This may not be a matter of ""revenge"" by the state - but might felt so by the victims' family.  Finding an individual guilty and later putting him to death provides a form of closure for the victim's family.. In some states, most prisoners only get life imprisonment without any opportunity for parole.",The death penalty is revenge?
3CKVGCS3PGE9R91TB9M3N1R5LWL0SE,"(2, 2, 1, 'n/a', 2, 3, 3, 'n/a', 'n/a', 3, 3, 'n/a', 2, 'n/a', 4)",2.5,"(1, 2, 2, 'n/a', 2, 1, 2, 'n/a', 'n/a', 1, 2, 'n/a', 4, 'n/a', 4)",2.1,"(2, 2, 2, 'n/a', 2, 3, 3, 'n/a', 'n/a', 1, 3, 'n/a', 3, 'n/a', 4)",2.5,"(2, 2, 2, 'n/a', 2, 2, 3, 'n/a', 'n/a', 1, 2, 'n/a', 3, 'n/a', 4)",2.3,"('n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a')",n/a,"What?!? And all these years I've been paying. . .
No, we are absolutely required to pay income taxes! We actually OVER-pay each year, and then in the Spring we get a partial refund. That's always nice, to help cover any credit card purchases we may have made at Christmas, or to do a home improvement project. But many Americans end up having to pay in even more, because not enough has been deducted from their wages throughout the previous year. OUCH!","Since Americans are not legally required to pay Tax, Do Canadians need too?"
3CMIQF80GNZSS48VLUDF12MVGBM6QW,"(2, 1, 2, 'n/a', 1, 'n/a', 3, 'n/a', 4, 3, 'n/a', 3, 3, 'n/a', 4)",2.6,"(3, 1, 3, 'n/a', 1, 'n/a', 3, 'n/a', 3, 3, 'n/a', 2, 2, 'n/a', 5)",2.6,"(2, 1, 3, 'n/a', 1, 'n/a', 4, 'n/a', 4, 3, 'n/a', 2, 3, 'n/a', 5)",2.8,"(2, 1, 3, 'n/a', 1, 'n/a', 3, 'n/a', 4, 3, 'n/a', 2, 3, 'n/a', 5)",2.7,"('n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a')",n/a,"You shouldn't expect to get a realistic answer from anyone here because no one here (except you, perhaps), knows all the details of your case.  It would take an attorney no small amount of time to prepare a defense for you, and nobody here is going to be able to offer you real help without knowing all the details.  This is one of those situations where Y!A really isn't going to be especially beneficial for you.",How can you defend a drug conspiracy charge verses a possession or distribution charge?
3CMV9YRYP3ATP27PD8Z8TKS6SBJLJS,"('n/a', 3, 3, 'n/a', 'n/a', 2, 3, 'n/a', 3, 3, 3, 2, 1, 'n/a', 4)",2.7,"('n/a', 3, 3, 'n/a', 'n/a', 3, 3, 'n/a', 2, 2, 4, 2, 1, 'n/a', 4)",2.7,"('n/a', 4, 3, 'n/a', 'n/a', 2, 2, 'n/a', 3, 2, 3, 2, 1, 'n/a', 5)",2.7,"('n/a', 3, 3, 'n/a', 'n/a', 2, 3, 'n/a', 3, 2, 3, 2, 1, 'n/a', 4)",2.6,"('n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a')",n/a,"If you are with your children, supervising them, then you wouldn't need a registry to do it for you. It is your responsibility as a parent to supervise your children at all times. If you will look at the horrendous crimes against children, they are children that were not being supervised by a parent. Also, 90 to 95% of sex offenses occur by someone known to the child within the family or close friends. Stranger danger is not all that prevalent and the registries do nothing but provide a false sense of security.",sex offenders register for the united kingdom?
3CO05SML7VEXQU1GWKMYXRM9ZU20RQ,"('n/a', 4, 2, 'n/a', 'n/a', 1, 'n/a', 3, 3, 4, 3, 1, '#', 'n/a', 3)",2.6666666666666665,"('n/a', 3, 2, 'n/a', 'n/a', 1, 'n/a', 4, 3, 4, 4, 1, '#', 'n/a', 2)",2.6666666666666665,"('n/a', 3, 2, 'n/a', 'n/a', 1, 'n/a', 4, 2, 4, 3, 1, '#', 'n/a', 1)",2.3333333333333335,"('n/a', 3, 2, 'n/a', 'n/a', 1, 'n/a', 4, 3, 4, 3, 1, '#', 'n/a', 2)",2.5555555555555554,"('n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a')",n/a,"how do you think we got our freedom by standing back.

in the public eyes iraq does not deserve freedom like ours.  we need keep fighting the terrorist for the people OF THE WORLD from the terrorist who rule it.  and we are not dictator we are freedom fighters who fight for FREEDOM,  JUSTICE AND LIBERTY.  unfortunitly people lost sight of it  and voted wrong yesterday.  

and morally we are now also headed in the wrong direction.  people need to be responible for their action and not blame it on science or the society.

finally for the budget there goes the state and national level budget and economy and our taxes.  people what things to be in place for a better country and community.  but who do you think we pay for it in the long run.  we do with our taxes, not with the so called federal and state money people think we have.

 country is in a mess thanks to the ungrateful american public who forget how our free",if  U S   can not  make peace   in other  countries?
3CVDZS288H9XQI3EUU92EZF3Z9SFML,"('n/a', 1, 2, 'n/a', 2, 'n/a', 3, 'n/a', 4, 3, 'n/a', 3, 3, 2, 3)",2.6,"('n/a', 1, 2, 'n/a', 2, 'n/a', 3, 'n/a', 3, 3, 'n/a', 2, 4, 2, 3)",2.5,"('n/a', 1, 2, 'n/a', 2, 'n/a', 2, 'n/a', 3, 3, 'n/a', 3, 2, 2, 3)",2.3,"('n/a', 1, 2, 'n/a', 2, 'n/a', 3, 'n/a', 3, 3, 'n/a', 3, 3, 2, 3)",2.5,"('n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a')",n/a,"white males are slowly becoming the minority.
sorry, but, no; i don't think there will be laws protecting white men.
i don't think there should be ANY law like that. if you can do the job and do it well i don't think it should matter if you are white, brown, black, yellow, or red, male or female.
just do the danged job and get paid.",employment law?
3D06DR5225S2URM6JENA0Y4C2TFAM3,"(5, 4, 3, 'n/a', 3, 'n/a', 4, 'n/a', 4, 3, 3, 'n/a', 5, 'n/a', 5)",3.9,"(5, 4, 3, 'n/a', 3, 'n/a', 4, 'n/a', 4, 3, 3, 'n/a', 5, 'n/a', 5)",3.9,"(5, 4, 3, 'n/a', 3, 'n/a', 4, 'n/a', 5, 3, 3, 'n/a', 4, 'n/a', 5)",3.9,"(5, 4, 3, 'n/a', 3, 'n/a', 4, 'n/a', 4, 3, 3, 'n/a', 5, 'n/a', 5)",3.9,"('n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a')",n/a,"Absolutely not, unless  (A) you are a licensed real estate broker and (B) you have a pre-existing written agreement to do so signed by every estate beneficiary from whose interest the commission would be paid.   As a P.R. you CAN seek additional P.R. fees for extra services to the estate involving sale of real estate that either the beneficiaries expressly consent to in writing or that a court allows on application after notice to the beneficiaries.   Such additional fees must be based on such factors as additional time and  liability over & above the routine duties of a P.R., not on a percentage of the sale price -- which would constitute a commission.","Can the personal representative of an estate charge a ""finder fee"" on the sale of estate property?"
3D0LPO3EAB8RQC5LC0G3VOBO0KWYOF,"('n/a', 2, 3, 'n/a', 2, 2, 3, 'n/a', 'n/a', 3, 2, 2, 3, 'n/a', 3)",2.5,"('n/a', 2, 3, 'n/a', 2, 3, 3, 'n/a', 'n/a', 3, 2, 1, 4, 'n/a', 2)",2.5,"('n/a', 1, 3, 'n/a', 2, 2, 3, 'n/a', 'n/a', 3, 2, 2, 2, 'n/a', 2)",2.2,"('n/a', 2, 3, 'n/a', 2, 2, 3, 'n/a', 'n/a', 3, 2, 2, 3, 'n/a', 2)",2.4,"('n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a')",n/a,"I feel that its totally against everything that is American. How about everyone straps a GPS system to their legs so the government knows where everyone is, oops that's right cell phones i almost forgot. Besides this the government is saying its all in public safety, but i dont kno how safe i feel if i know someone is listening to my phone calls. Give me a break if i wanted to blow some shit up I wouldn't talk on the phone to make plans for it anyway.",How do you feel about the recent phone record ordeal?
3D1UCPY6GGINPHLHGYYH88PBCEY38C,"('n/a', 4, 4, 'n/a', 3, 2, 2, 'n/a', 'n/a', 3, 3, 3, 4, 'n/a', 1)",2.9,"('n/a', 4, 4, 'n/a', 3, 1, 2, 'n/a', 'n/a', 3, 4, 2, 3, 'n/a', 1)",2.7,"('n/a', 3, 4, 'n/a', 3, 2, 2, 'n/a', 'n/a', 3, 3, 2, 2, 'n/a', 1)",2.5,"('n/a', 4, 4, 'n/a', 3, 2, 2, 'n/a', 'n/a', 3, 3, 2, 3, 'n/a', 1)",2.7,"('n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a')",n/a,"Even if there arent any minors, the language which you use , should atrract the people and not distract.

There is a psychology which works in the minds of such people who keep ' I dont care ' kind of the attitude.

They think that you cant catch them. They dont even care to see your reaction. They dont wait for  one.

They know well that thier answer will never be chosen as the best, so why care ? Just vomit and earn few points.

Moreover it takes some brains to answer a question which they dont have.

Most of them feel pleasure and become sadistic in thier approach.

Come on....'freedom of speech' is also an abusive term.

The ethics, values etc are contrary to the concept of freedom of speech. 

You have got plenty of choices to choose words and its a pity if one cant find them and starts using fowl language.

Therefore I advise you not to be afraid of such animals and keep on sharing your knowledge with us.

Hope to hear from you soon.",Is it ethical to use offensive language on this site?
3D3B8GE8920UAB9EJO12L7NN1G8P9Z,"(3, 3, 3, 'n/a', 'n/a', 2, 'n/a', 4, 'n/a', 3, 4, 3, 4, 'n/a', 4)",3.3,"(2, 2, 3, 'n/a', 'n/a', 1, 'n/a', 5, 'n/a', 3, 4, 1, 3, 'n/a', 4)",2.8,"(3, 2, 3, 'n/a', 'n/a', 2, 'n/a', 5, 'n/a', 3, 4, 2, 2, 'n/a', 3)",2.9,"(3, 2, 3, 'n/a', 'n/a', 2, 'n/a', 5, 'n/a', 3, 4, 2, 3, 'n/a', 3)",3.0,"('n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a')",n/a,"If you take bad advice from an Internet chat/question and answer site, it is YOUR FAULT! Stop trying to find ways to sue people. You are not hiring someone for legal advice on Yahoo answers. See a licensed attorney in your state if you need legal advice. If you do something EXTREMELY stupid as a result of a website, you were EXTREMELY stupid to begin with.

Well, after all that, I would love to give you some case law and advice about liability, but that would be legal advice and my lawyer is not in today to write me up a disclaimer to add at the bottom of this.",If a person takes REALLY bad advice from this section who is responsible?
3D42WVSDH84XKZSSDXXD8U2A8J5YFT,"('n/a', 1, 3, 'n/a', 2, 1, 2, 'n/a', 'n/a', 4, 2, 1, '#', 'n/a', 3)",2.111111111111111,"('n/a', 1, 3, 'n/a', 2, 1, 2, 'n/a', 'n/a', 4, 2, 1, '#', 'n/a', 5)",2.3333333333333335,"('n/a', 1, 3, 'n/a', 2, 1, 1, 'n/a', 'n/a', 4, 1, 1, '#', 'n/a', 3)",1.8888888888888888,"('n/a', 1, 3, 'n/a', 2, 1, 2, 'n/a', 'n/a', 4, 1, 1, '#', 'n/a', 3)",2.0,"('n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a')",n/a,"Give me a break. Three strikes equals life!  Live with it!  You've been warned so don't ask for sympathy because it's ""just a little pot"". It's not like the third strike was for pot only.  He / She committed other crimes just didn't get caught.  We as Californians are safer without them on the street.  You know what they say... ""If you can't do the time then don't do the crime.","I read an article on the Internet about California's 'three strikes, you're out' laws on felonies"
3D42WVSDH84XKZSSDXXD8U2A8J6FYB,"(3, 3, 2, 'n/a', 'n/a', 4, 'n/a', 4, 'n/a', 4, 4, 4, 5, 'n/a', 3)",3.6,"(3, 3, 2, 'n/a', 'n/a', 3, 'n/a', 4, 'n/a', 4, 4, 3, 5, 'n/a', 3)",3.4,"(3, 3, 2, 'n/a', 'n/a', 4, 'n/a', 5, 'n/a', 4, 4, 2, 4, 'n/a', 3)",3.4,"(3, 3, 2, 'n/a', 'n/a', 4, 'n/a', 4, 'n/a', 4, 5, 3, 5, 'n/a', 3)",3.6,"('n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a')",n/a,"For the same reason you have to pay for hair cuts, lawyers services, tax services, and doctors visits.  There are expenses iincurred in providing a service including salaries.

Because a school is a business, the school (business) provides you (the client) with the service of teaching and in exchange you (the client) pay money to cover the costs of providing that service because you (the client) are the one who will benefit from that education.  

Chin Up.  Unless you are in a private college which does not accept government funds, what you pay in tuition is about half the actual cost of your education. Alumni associations and taxpayers (who will not directly benefit from your education) are paying the rest.",Why do I have to pay for a college education in this country?
3D4BBDG7ZH5P1KBUXAEMAULU25JC3R,"('n/a', 3, 4, 'n/a', 3, 2, 2, 'n/a', 'n/a', 4, 3, 2, 2, 'n/a', 3)",2.8,"('n/a', 3, 4, 'n/a', 3, 3, 2, 'n/a', 'n/a', 3, 3, 2, 3, 'n/a', 3)",2.9,"('n/a', 3, 4, 'n/a', 3, 2, 1, 'n/a', 'n/a', 3, 3, 2, 1, 'n/a', 2)",2.4,"('n/a', 3, 4, 'n/a', 3, 2, 2, 'n/a', 'n/a', 3, 3, 2, 2, 'n/a', 3)",2.7,"('n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a')",n/a,"The idea behind freedom of speech is that you can say anything you want as long as it doesn't cause the harm of others. You can't yell fire in a crowded movie theater, but you can speak out against you government or any other group. The problem is that people don't limit their actions to speech. Furthermore, our country is a lot better then pretty much any other and all you people who want to complain so much, just leave and you'll find out what it's like to be oppressed.",Freedom of Speech - why don't people understand how to use it?
3D7VY91L6567D1RYPSN6V9OIKB0BMZ,"(4, 3, 2, 'n/a', 3, 2, 'n/a', 4, 'n/a', 5, 3, 'n/a', 2, 'n/a', 4)",3.2,"(4, 3, 2, 'n/a', 3, 2, 'n/a', 4, 'n/a', 4, 3, 'n/a', 3, 'n/a', 5)",3.3,"(4, 3, 2, 'n/a', 3, 2, 'n/a', 4, 'n/a', 4, 3, 'n/a', 1, 'n/a', 3)",2.9,"(4, 3, 2, 'n/a', 3, 2, 'n/a', 4, 'n/a', 4, 3, 'n/a', 2, 'n/a', 4)",3.1,"('n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a')",n/a,"As contradictory as this statement may sound, I feel that affirmative action promotes reverse discrimination but is very necessary in some cases. The biggest problem we are facing today is that the playing field (i.e. in the business world, college admissions, etc.) is not as leveled as some people may think.  Sure, Black Americans (as well as other minorities) have come a long way from the old Jim Crow days, but there is a great amount of discrimination that still exists.  Believe me, I wish that the policies didn't exist, but then again, that would only occur/work in a perfect, non-discriminatory world...",What is your view on affirmative action?
3DFYDSXB2W9W8SUJMMR9K7OP52CJUK,"(4, 3, 3, 'n/a', 3, 'n/a', 4, 'n/a', 4, 4, 'n/a', 4, '#', 'n/a', 2)",3.4444444444444446,"(3, 3, 3, 'n/a', 3, 'n/a', 4, 'n/a', 3, 3, 'n/a', 3, '#', 'n/a', 4)",3.2222222222222223,"(3, 3, 3, 'n/a', 3, 'n/a', 4, 'n/a', 3, 4, 'n/a', 3, '#', 'n/a', 2)",3.111111111111111,"(3, 3, 3, 'n/a', 3, 'n/a', 4, 'n/a', 3, 4, 'n/a', 3, '#', 'n/a', 2)",3.111111111111111,"('n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a')",n/a,"Law is an obligation of the society to which a person has to abide. Any law that violates your rights is morally wrong. However, your right should not hinder/hurt other people's rights/sentiments. Breaking a law is dangerous when you are prone to get caught.. however, people tend to bend laws and break laws.. to which the penalty is not severe.. say, like speeding, not wearing seat belts, etc. Any law would be right if it doesnt invade the realms of Human rights and religious beliefs of a person. If you are unhappy with any law, you can fight it in the court of justice or ask your legislature to change/modify. However thats a very tiring and exhaustive process.",what current laws do you feel are morally wrong. whould u be justified by breaking these laws? why?
3DQYSJDTYLKGEG2MDQR57YA1UCWXE4,"(1, 2, 1, 'n/a', 'n/a', 2, 2, 'n/a', 'n/a', 2, 4, 4, 3, 'n/a', 1)",2.2,"(1, 2, 1, 'n/a', 'n/a', 1, 2, 'n/a', 'n/a', 2, 3, 2, 3, 'n/a', 1)",1.8,"(1, 2, 1, 'n/a', 'n/a', 3, 2, 'n/a', 'n/a', 2, 2, 3, 2, 'n/a', 1)",1.9,"(1, 2, 1, 'n/a', 'n/a', 2, 2, 'n/a', 'n/a', 2, 3, 3, 3, 'n/a', 1)",2.0,"('n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a')",n/a,"Yes, it is. I've always been bothered by pricing based on age. Take movies, for example. A seat is a f****** seat ! Why should people between the ages of 12 and 64 pay more for the same seat ?  And what the hell is a ""senior discount"" about ? I hear the same old old excuse that seniors are on ""fixed income"".  What does *that* mean ? Aren't we *all* on ""fixed income"" ? My income doesn't vary. In fact, younger people probably have more expenses than older people, with the exception of prescription drugs.

And what is this ""kids eat free"" b.s. ? Why can't I eat free ? I mean, Geez, the kids aren't paying for anything. Let me eat every 5th meal free and I guarantee I'll come back to your restaurant.

:-)

p.s. for those who misunderstood the question, Jr. isn't in jail. He was ""charged"" an adult *rate*, not charged with a crime.","Is it ""age discrimination"" that my son gets charged at an adult rate even though he's only 16?"
3DWGDA5POFDPQQ3F1NV8CTUMPSL1VN,"('n/a', 1, 3, 'n/a', 'n/a', 2, 2, 'n/a', 4, 4, 3, 3, 2, 'n/a', '#')",2.6666666666666665,"('n/a', 1, 3, 'n/a', 'n/a', 1, 2, 'n/a', 4, 3, 2, 2, 1, 'n/a', '#')",2.111111111111111,"('n/a', 1, 3, 'n/a', 'n/a', 2, 3, 'n/a', 3, 3, 1, 3, 1, 'n/a', '#')",2.2222222222222223,"('n/a', 1, 3, 'n/a', 'n/a', 2, 2, 'n/a', 4, 3, 2, 3, 1, 'n/a', '#')",2.3333333333333335,"('n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a')",n/a,"That bunch of cells could instrumental in saving millions of lives,stem cell research.
What about my right to live?.The best medicine should be available to every body, but perhaps procedures/treatments that arise from stem cell research could be optional.
i.e.'Miss smith you have cancer we can cure it, but the treatment comes from stem cell research.Would you like the treatment or would you prefer to die painfully?,and would you like frys with that?.",Can anybody explain this hypocrisy to me?
3DZKABX2ZIE9DTDDHKKSTPDDTPCCVO,"(5, 4, 3, 'n/a', 'n/a', 'n/a', 4, 'n/a', 3, 5, 4, 4, 4, 'n/a', 3)",3.9,"(5, 4, 3, 'n/a', 'n/a', 'n/a', 4, 'n/a', 2, 5, 4, 4, 4, 'n/a', 4)",3.9,"(4, 4, 3, 'n/a', 'n/a', 'n/a', 4, 'n/a', 2, 5, 3, 4, 4, 'n/a', 3)",3.6,"(5, 4, 3, 'n/a', 'n/a', 'n/a', 4, 'n/a', 2, 5, 4, 4, 4, 'n/a', 3)",3.8,"('n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a')",n/a,"I agree. I don't smoke marijuana but think it should be legalized. Think of how much money the government would save/make.
1 The government spends loads of money to try and prevent people from using marijuana. With advertisements and all.
2 the government has to spend tax money to build new prison's, because so many people get arrested for possession.
3 Government could tax it similar to how they tax tobacco and alcohol, so they could potentially make Millions maybe even more.
4 police could spend time actually helping people rather than trying to bust people for smoking a little marijuana every now and then.
5 could create new jobs and stimulate the economy with people buying and selling.",Should marijuana be legalized in the states?
3E6L1VR4XWVV1FIM7E2LP3IH99DF6B,"(1, 'n/a', 2, 'n/a', 1, 'n/a', 2, 'n/a', 4, '#', 1, 1, 'n/a', 2, '#')",1.75,"(1, 'n/a', 2, 'n/a', 1, 'n/a', 2, 'n/a', 4, '#', 1, 1, 'n/a', 1, '#')",1.625,"(1, 'n/a', 2, 'n/a', 1, 'n/a', 2, 'n/a', 4, '#', 1, 1, 'n/a', 1, '#')",1.625,"(1, 'n/a', 2, 'n/a', 1, 'n/a', 2, 'n/a', 4, '#', 1, 1, 'n/a', 1, '#')",1.625,"('n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a')",n/a,"Get a job.  Your ex has a child or children to support.  How do you expect them to do it and why should they carry your responsibility for it as well?  GET A JOB!

~  Spoken as the ex who is owed a lot of bucks and know how hard it is when a jerk doesn't pay what he owes.

Are you my ex?  If you are, they are looking for you.....

Best Wishes,

Sue",How can I pay child support if I am unable to work ?
3E9ZFLPWOY1SUL4899HWSD8TM54XIE,"(3, 3, 2, 'n/a', 2, 'n/a', 2, 'n/a', 4, 5, 'n/a', 4, 3, 'n/a', 4)",3.2,"(3, 3, 2, 'n/a', 2, 'n/a', 2, 'n/a', 4, 4, 'n/a', 2, 4, 'n/a', 3)",2.9,"(4, 3, 2, 'n/a', 2, 'n/a', 2, 'n/a', 3, 4, 'n/a', 3, 2, 'n/a', 3)",2.8,"(3, 3, 2, 'n/a', 2, 'n/a', 2, 'n/a', 4, 4, 'n/a', 3, 3, 'n/a', 3)",2.9,"('n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a')",n/a,"Yes, if it's his baby.  They're married and although they may be separated, they're still legally bound.  The father has every right to demand that the baby be given his last name and if I were him, I would refuse to sign the birth certificate if anything else was put in.

Why assume the man left?  She didn't say that in her question.  She only said they were separated.  Maybe the mother is the one who left!",man and woman married. separated. pregnant. does father have right to baby having his last name. please help?
3ECKRY5B1Q5HZG4NAR5HPYO4U51IZV,"(3, 3, 2, 'n/a', 3, 'n/a', 3, 'n/a', 4, 4, 'n/a', 4, 5, 'n/a', 4)",3.5,"(2, 3, 2, 'n/a', 3, 'n/a', 3, 'n/a', 4, 3, 'n/a', 2, 4, 'n/a', 5)",3.1,"(2, 3, 2, 'n/a', 3, 'n/a', 4, 'n/a', 4, 3, 'n/a', 3, 4, 'n/a', 4)",3.2,"(2, 3, 2, 'n/a', 3, 'n/a', 3, 'n/a', 4, 3, 'n/a', 3, 4, 'n/a', 4)",3.1,"('n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a')",n/a,"In the state of Georgia as of 2006, a child of 17 years of can not
move out of parents home without permission. Unless another
guardian is appointed or you are amansiapted. 
Contact your local juvinile office if in doubt.
The only reason the law enforcement does not enforce this law
is because it would cost millions of dollars to enforce and most
police officers are not up to date on juvy laws.

Another few months will not hurt if your truly in love and you can
finish school to make a brighter future for the two of you. Then just maybe Mom will be more for the relationship.

Good Luck!!!!

Already been there!!!!!!!!!",Is it legal to move out at the age of 17 in georgia without parental consent?
3EGKVCRQFW177IGC8VBHP4BPTLDYBB,"('n/a', 1, 3, 'n/a', 3, 'n/a', 3, 'n/a', 3, 4, 2, 4, 1, 'n/a', 5)",2.9,"('n/a', 1, 3, 'n/a', 3, 'n/a', 3, 'n/a', 2, 4, 2, 3, 2, 'n/a', 5)",2.8,"('n/a', 1, 3, 'n/a', 3, 'n/a', 4, 'n/a', 2, 4, 2, 4, 1, 'n/a', 5)",2.9,"('n/a', 1, 3, 'n/a', 3, 'n/a', 3, 'n/a', 2, 4, 2, 4, 1, 'n/a', 5)",2.8,"('n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a')",n/a,"Because Jr. doesn’t realize (despite having been told and having pledged twice) that his job is to protect, and defend the constitution of the United States.  He thinks his job is to do a variety of other things.  If you watch him speak for long enough, he will tell you what he thinks his job is, usually something along the lines of “to lead” or “to tell people what I am thinking” or “to unite Americans behind my common cause” or some other rubbish – never to protect and defend the constitution.

So to answer your question, Jr. thinks it is his job to decide if homosexuals can get married, because he truly honestly has no idea what his job really is.",Why does George Bush think it is up to him to decide if 2 homosexuals can get married?
